stop_id,ID
8575564,1049
8575565,1049
8575566,1049
8575567,1049
8575568,1049
8575569,1049
8575570,1049
8575571,1049
8575572,1049
8575573,1151
8575574,1151
8575575,1151
8575576,1151
8575577,1151
8575578,1151
8575579,1187
8575580,1187
8575581,1187
8575582,1187
8575583,1188
8575585,1188
8575586,1188
8575587,1188
8575590,1151
8575591,1151
8575592,1151
8575594,1151
8575595,1151
8575596,1151
8575600,1187
8575601,1187
8575602,1187
8575603,1187
8575604,1187
8575605,1187
8575607,1151
8575608,1151
8575609,1151
8575610,1151
8575611,1151
8575612,1151
8575613,1151
8575614,1151
8575615,1151
8575617,1115
8575618,1115
8575619,1115
8575620,1115
8575621,1151
8575623,1151
8575624,1151
8575625,1151
8575626,1151
8575627,1151
8575628,1187
8575629,1118
8575630,1151
8575631,1151
8575632,1151
8575633,1151
8575634,1151
8575635,1151
8575636,1151
8575637,1151
8575638,1151
8575641,1151
8575642,1151
8575643,1151
8575645,1151
8575646,1151
8575647,1151
8575648,1116
8575649,1187
8575650,1187
8575651,1187
8575652,988
8575653,988
8575654,988
8575655,988
8575656,988
8575657,1081
8575658,1081
8575659,1081
8575660,1081
8575661,1081
8575662,1081
8575663,1081
8575664,1081
8575665,1048
8575666,1048
8575667,1048
8575668,1081
8575669,1081
8575670,1081
8575671,1081
8575672,1081
8575673,1048
8575674,1048
8575675,1048
8575676,1048
8575677,1048
8575678,1081
8575680,1081
8575681,1081
8575682,1081
8575683,1081
8575684,1081
8575685,1081
8575686,1081
8575687,1081
8575689,957
8575690,957
8575691,957
8575692,956
8575693,956
8575694,891
8575695,862
8575696,957
8575697,990
8575698,1152
8575700,1152
8575701,1023
8575702,1023
8575703,1023
8575704,1023
8575705,1023
8575706,1023
8575707,990
8575708,990
8575709,990
8575710,1023
8575711,1023
8575712,1023
8575715,1056
8575716,1056
8575717,1056
8575720,1057
8575721,1057
8575722,1056
8575723,1056
8575724,1056
8575725,1056
8575726,1091
8575727,1091
8575728,1091
8575730,1091
8575731,1091
8575732,1056
8575733,1090
8575734,1090
8575735,1090
8575736,1090
8575737,1090
8575738,1090
8575739,1090
8575740,1126
8575741,1126
8575742,1126
8575743,1120
8575745,1120
8575746,1120
8575747,1120
8575748,1120
8575749,1120
8575750,1156
8575751,1156
8575752,1156
8575753,1156
8575755,1120
8575756,1120
8575757,1120
8575758,1120
8575759,1120
8575762,1120
8575763,1120
8575764,1155
8575765,1116
8575767,1116
8575768,1187
8575769,96
8575770,1187
8575771,1187
8575776,1187
8575779,1187
8575780,1187
8575781,1187
8575782,1187
8575783,1187
8575784,1187
8575785,1187
8575786,1187
8575787,1187
8575788,1187
8575789,1187
8575790,1187
8575791,1188
8575792,1188
8575793,1188
8575794,1188
8575795,1188
8575796,1188
8575797,1188
8575798,1188
8575799,1188
8575800,1188
8575801,1188
8575802,1188
8575803,1188
8575804,1189
8575805,1189
8575806,1189
8575807,1188
8575808,1188
8575809,1187
8575812,1187
8575813,1187
8575814,1187
8575817,1187
8575820,1187
8575822,1187
8575824,1187
8575825,1187
8575826,1187
8575827,1187
8575828,1187
8575829,1187
8575837,360
8575838,198
8575840,95
8575841,129
8575842,1118
8575843,1118
8575844,1082
8575845,1082
8575846,1082
8575847,1082
8575848,1082
8575850,1082
8575852,515
8575853,1082
8575854,1081
8575855,1082
8575856,1081
8575857,1081
8575863,987
8575864,987
8575865,987
8575866,987
8575867,987
8575868,987
8575869,987
8575870,988
8575871,988
8575873,953
8575874,953
8575875,953
8575876,920
8575877,920
8575878,920
8575879,920
8575880,921
8575881,921
8575882,988
8575883,988
8575884,988
8575885,954
8575886,954
8575887,953
8575888,952
8575889,952
8575890,952
8575891,952
8575892,952
8575893,919
8575894,919
8575895,919
8575896,919
8575897,919
8575898,919
8575899,919
8575900,919
8575902,919
8575903,887
8575904,887
8575905,887
8575906,1155
8575909,1008
8575910,515
8575911,1152
8575912,1152
8575913,1189
8575914,1153
8575915,1153
8575916,1153
8575917,1153
8575918,1007
8575919,1007
8575920,1007
8575921,1007
8575923,1041
8575924,1041
8575925,1007
8575926,1041
8575927,1041
8575929,1041
8575930,1041
8575931,1041
8575932,1075
8575933,1075
8575934,1041
8575935,1041
8575936,1041
8575937,1008
8575938,1008
8575939,1008
8575940,1008
8575941,1008
8575942,1008
8575943,1008
8575944,1008
8575946,1008
8575947,1041
8575948,1041
8575949,911
8575950,912
8575952,911
8575953,911
8575954,943
8575955,943
8575957,1039
8575958,1039
8575960,1039
8575961,1039
8575962,1038
8575963,1038
8575967,1071
8575968,1071
8575969,1071
8575970,1071
8575971,1071
8575972,1038
8575973,1038
8575974,1037
8575975,1037
8575976,1039
8575977,1039
8575978,1039
8575979,1039
8575980,1039
8575981,1039
8575982,1039
8575983,1107
8575984,1107
8575985,1107
8575986,1107
8575987,1107
8575988,1107
8575990,360
8575991,1108
8575992,1108
8575993,1108
8575994,482
8575995,1072
8575996,1072
8575997,1072
8575998,1073
8575999,1073
8576001,1073
8576008,1072
8576009,1072
8576010,1072
8576011,1072
8576012,1072
8576013,1072
8576014,1072
8576015,1072
8576016,1039
8576017,1039
8576018,1072
8576020,1072
8576021,1038
8576022,1038
8576023,1038
8576024,1038
8576025,1038
8576027,1004
8576028,1004
8576029,1004
8576030,1039
8576033,1072
8576034,1072
8576035,1038
8576036,1038
8576037,1038
8576041,1106
8576044,1106
8576045,1106
8576046,1072
8576047,1107
8576048,1107
8576050,1106
8576052,1071
8576053,1071
8576054,1038
8576055,1071
8576056,1037
8576057,1037
8576058,1037
8576059,1037
8576060,1037
8576061,1037
8576062,1037
8576063,1037
8576064,1037
8576065,1037
8576066,1037
8576067,1037
8576068,1072
8576069,1106
8576070,1106
8576071,1106
8576072,1106
8576073,1106
8576074,1106
8576076,1106
8576077,1071
8576078,1071
8576079,1071
8576080,971
8576082,1004
8576083,1004
8576084,1004
8576085,1004
8576086,1004
8576087,1004
8576088,1004
8576089,1004
8576090,1071
8576091,1072
8576092,1072
8576093,1073
8576094,1073
8576095,1039
8576097,1006
8576099,1006
8576100,482
8576101,1037
8576102,1071
8576103,1106
8576104,1072
8576105,1072
8576106,1037
8576107,1037
8576108,1003
8576109,1003
8576110,1003
8576112,1003
8576113,1003
8576114,1003
8576116,1003
8576117,1003
8576118,1003
8576119,1003
8576120,1003
8576122,1003
8576123,1003
8576124,1003
8576126,1003
8576127,1007
8576128,1007
8576129,1007
8576130,1007
8576131,1007
8576132,1007
8576133,1007
8576135,1007
8576138,515
8576139,1007
8576140,1007
8576141,515
8576144,515
8576147,1009
8576148,976
8576149,976
8576150,1406
8576152,974
8576153,974
8576154,974
8576155,974
8576158,974
8576159,974
8576160,974
8576161,974
8576163,974
8576164,853
8576167,1008
8576168,1008
8576169,1008
8576170,1008
8576171,1008
8576172,1008
8576173,1008
8576174,1008
8576176,1008
8576177,1042
8576178,1009
8576179,1009
8576180,1042
8576181,1042
8576182,939
8576183,939
8576184,939
8576185,972
8576186,972
8576187,972
8576188,972
8576189,972
8576193,939
8576194,939
8576195,939
8576196,939
8576197,939
8576198,939
8576199,939
8576200,939
8576201,939
8576202,939
8576203,939
8576204,972
8576205,972
8576206,972
8576207,972
8576208,972
8576209,972
8576210,972
8576211,972
8576214,972
8576215,972
8576216,972
8576217,972
8576218,972
8576219,972
8576220,972
8576221,972
8576222,972
8576223,972
8576224,972
8576225,972
8576226,972
8576227,1043
8576228,1076
8576229,1076
8576230,1076
8576231,1076
8576232,1076
8576233,1043
8576234,1043
8576235,881
8576236,881
8576237,881
8576238,881
8576239,881
8576240,908
8576241,909
8576242,909
8576243,909
8576244,909
8576245,909
8576246,909
8576248,909
8576249,909
8576250,909
8576251,909
8576252,909
8576253,909
8576255,909
8576256,909
8576257,881
8576258,881
8576259,881
8576260,881
8576261,1365
8576262,909
8576263,909
8576264,909
8576265,909
8576269,909
8576270,909
8576271,909
8576272,909
8576273,881
8576274,881
8576275,909
8576276,881
8576277,881
8576278,909
8576279,909
8576280,909
8576281,909
8576282,910
8576283,910
8576284,1307
8576285,910
8576286,910
8576287,910
8576288,881
8576289,910
8576290,912
8576291,912
8576292,912
8576295,912
8576296,912
8576297,1043
8576298,1043
8576301,1044
8576302,1077
8576303,1044
8576304,1044
8576305,474
8576306,474
8576307,474
8576308,474
8576309,507
8576310,507
8576311,507
8576312,508
8576313,508
8576314,507
8576315,508
8576316,508
8576317,1377
8576318,542
8576319,474
8576320,474
8576321,474
8576322,474
8576323,474
8576324,474
8576325,474
8576326,474
8576327,474
8576328,474
8576329,473
8576331,473
8576332,473
8576333,544
8576334,544
8576335,543
8576336,543
8576337,543
8576338,544
8576339,544
8576340,544
8576341,543
8576342,543
8576343,543
8576344,543
8576345,543
8576346,543
8576347,544
8576348,544
8576349,544
8576350,543
8576351,577
8576352,543
8576353,543
8576354,576
8576355,576
8576356,576
8576357,543
8576358,543
8576359,543
8576360,543
8576361,543
8576362,1377
8576363,542
8576364,542
8576365,1017
8576366,508
8576367,541
8576368,541
8576369,540
8576370,540
8576371,540
8576372,1017
8576374,643
8576375,643
8576376,643
8576377,643
8576378,643
8576379,72
8576380,1017
8576381,643
8576383,643
8576384,675
8576385,643
8576386,643
8576387,675
8576388,675
8576389,675
8576390,675
8576391,335
8576392,335
8576393,335
8576394,335
8576395,335
8576397,335
8576398,335
8576399,335
8576400,335
8576401,303
8576402,365
8576403,365
8576404,365
8576405,365
8576406,365
8576407,396
8576408,335
8576409,364
8576410,335
8576411,364
8576412,364
8576413,364
8576414,364
8576416,364
8576417,364
8576418,364
8576419,364
8576420,364
8576421,364
8576422,364
8576423,364
8576424,364
8576425,364
8576426,364
8576427,364
8576428,364
8576429,364
8576430,364
8576431,364
8576432,364
8576433,363
8576434,363
8576435,363
8576436,363
8576437,363
8576439,517
8576440,517
8576445,484
8576446,485
8576447,364
8576448,1017
8576449,484
8576450,484
8576451,1050
8576452,484
8576454,484
8576455,484
8576456,484
8576457,452
8576458,452
8576459,452
8576460,452
8576461,1050
8576462,517
8576463,517
8576464,517
8576465,1017
8576466,517
8576467,551
8576468,551
8576470,551
8576472,551
8576473,551
8576474,551
8576477,427
8576480,853
8576481,427
8576482,427
8576483,427
8576484,427
8576485,427
8576486,517
8576487,517
8576488,518
8576489,518
8576490,518
8576491,518
8576492,518
8576493,519
8576494,519
8576495,552
8576496,853
8576497,550
8576498,853
8576504,517
8576506,317
8576507,651
8576508,651
8576509,617
8576510,704
8576512,733
8576513,733
8576514,734
8576515,734
8576516,734
8576517,734
8576518,734
8576519,764
8576520,317
8576521,704
8576522,704
8576523,704
8576524,704
8576525,704
8576526,704
8576527,704
8576528,704
8576529,704
8576530,704
8576531,704
8576532,704
8576533,704
8576534,704
8576535,704
8576536,704
8576537,704
8576542,545
8576543,545
8576544,545
8576545,545
8576546,545
8576547,545
8576548,545
8576549,545
8576550,545
8576551,545
8576552,545
8576553,545
8576554,545
8576555,512
8576557,511
8576558,511
8576559,511
8576560,545
8576561,545
8576562,545
8576563,545
8576564,545
8576565,545
8576566,546
8576567,546
8576568,546
8576569,546
8576570,546
8576571,546
8576572,546
8576573,512
8576574,512
8576575,512
8576577,512
8576579,512
8576580,512
8576581,512
8576582,512
8576583,512
8576584,512
8576585,316
8576586,317
8576587,317
8576588,317
8576589,546
8576590,580
8576592,580
8576593,580
8576594,580
8576595,285
8576596,579
8576597,579
8576598,579
8576599,579
8576600,546
8576601,546
8576602,546
8576603,546
8576604,546
8576606,546
8576607,512
8576608,512
8576609,513
8576610,513
8576611,513
8576612,513
8576613,546
8576614,547
8576615,547
8576616,547
8576617,547
8576618,546
8576619,546
8576621,513
8576626,546
8576627,546
8576628,546
8576629,546
8576630,546
8576631,546
8576633,579
8576634,579
8576635,579
8576636,579
8576637,612
8576638,612
8576639,611
8576641,643
8576642,539
8576643,539
8576644,572
8576645,572
8576646,421
8576649,285
8576651,333
8576652,285
8576653,317
8576654,301
8576655,317
8576656,317
8576657,317
8576658,317
8576659,269
8576660,269
8576664,582
8576665,614
8576666,614
8576667,614
8576668,614
8576669,614
8576670,614
8576671,614
8576672,648
8576673,648
8576674,648
8576675,648
8576676,648
8576677,648
8576678,680
8576679,614
8576680,614
8576681,615
8576682,615
8576684,615
8576685,615
8576686,616
8576687,616
8576688,616
8576689,616
8576690,582
8576691,582
8576692,615
8576693,615
8576694,615
8576695,582
8576699,907
8576700,582
8576702,582
8576703,582
8576704,582
8576705,582
8576706,582
8576707,581
8576708,581
8576709,581
8576710,613
8576711,613
8576712,613
8576713,580
8576714,580
8576718,395
8576719,395
8576720,395
8576721,364
8576722,364
8576723,364
8576724,364
8576725,335
8576726,706
8576727,736
8576728,736
8576729,736
8576730,736
8576731,736
8576732,736
8576733,736
8576734,736
8576735,736
8576736,736
8576737,736
8576739,736
8576740,736
8576741,736
8576742,736
8576743,907
8576745,544
8576746,1042
8576747,544
8576748,544
8576749,578
8576750,943
8576751,578
8576753,578
8576755,1402
8576757,544
8576758,544
8576760,544
8576761,238
8576762,238
8576763,833
8576766,272
8576767,272
8576768,240
8576769,240
8576770,239
8576771,206
8576772,239
8576773,238
8576775,273
8576777,273
8576778,306
8576779,339
8576781,241
8576782,241
8576783,241
8576784,274
8576785,274
8576786,307
8576787,307
8576788,1039
8576789,479
8576790,479
8576791,448
8576792,448
8576793,448
8576794,478
8576795,479
8576796,479
8576797,479
8576798,479
8576799,479
8576800,479
8576801,447
8576802,479
8576803,479
8576804,479
8576805,479
8576806,479
8576807,479
8576808,479
8576809,479
8576810,479
8576811,479
8576812,479
8576813,479
8576814,479
8576815,512
8576817,511
8576818,447
8576819,478
8576820,478
8576821,478
8576822,478
8576823,478
8576824,478
8576825,478
8576826,478
8576827,478
8576828,478
8576829,478
8576830,511
8576831,511
8576832,511
8576833,511
8576834,511
8576836,511
8576837,511
8576838,511
8576839,478
8576840,478
8576841,478
8576842,478
8576845,510
8576847,510
8576848,510
8576850,510
8576851,510
8576853,510
8576854,510
8576856,511
8576858,511
8576859,511
8576860,511
8576861,511
8576862,511
8576863,511
8576864,511
8576865,511
8576866,511
8576867,511
8576868,511
8576869,511
8576870,511
8576871,511
8576872,544
8576874,544
8576875,544
8576876,544
8576877,577
8576878,577
8576879,577
8576880,577
8576881,577
8576882,577
8576883,577
8576884,610
8576885,610
8576886,609
8576887,609
8576888,643
8576889,643
8576890,479
8576891,521
8576892,521
8576893,521
8576894,521
8576895,521
8576896,521
8576897,521
8576898,554
8576899,554
8576900,554
8576901,554
8576902,554
8576903,554
8576904,554
8576906,554
8576907,1460
8576908,553
8576909,554
8576910,554
8576911,554
8576912,554
8576913,554
8576914,554
8576915,553
8576916,553
8576917,553
8576918,553
8576919,553
8576920,587
8576921,587
8576923,587
8576924,587
8576925,587
8576926,620
8576927,620
8576928,620
8576929,620
8576930,619
8576931,619
8576932,653
8576933,1110
8576934,653
8576935,619
8576936,619
8576937,620
8576938,587
8576939,587
8576940,587
8576942,587
8576943,587
8576944,587
8576945,620
8576946,587
8576947,587
8576949,587
8576950,587
8576951,553
8576952,553
8576953,553
8576954,553
8576955,553
8576957,1110
8576958,1110
8576959,553
8576960,553
8576961,553
8576962,553
8576963,552
8576969,555
8576971,1017
8576972,422
8576973,422
8576974,422
8576975,422
8576976,422
8576977,452
8576978,452
8576980,452
8576981,452
8576982,452
8576983,452
8576984,452
8576985,452
8576987,451
8576988,421
8576989,421
8576990,451
8576991,451
8576992,452
8576993,452
8576994,452
8576995,451
8576996,451
8576997,451
8576998,452
8576999,451
8577000,451
8577001,451
8577002,451
8577003,451
8577004,451
8577005,451
8577006,451
8577007,451
8577008,451
8577009,451
8577010,451
8577011,451
8577012,451
8577013,451
8577014,451
8577015,451
8577016,451
8577018,451
8577020,451
8577021,451
8577022,451
8577023,482
8577024,482
8577026,482
8577027,452
8577028,484
8577029,484
8577030,484
8577031,413
8577035,673
8577036,642
8577037,643
8577038,643
8577039,643
8577040,675
8577043,1121
8577045,1117
8577046,1117
8577047,1117
8577048,350
8577049,838
8577050,1069
8577051,740
8577052,740
8577053,740
8577054,740
8577055,740
8577056,740
8577057,740
8577058,740
8577059,740
8577061,769
8577063,741
8577064,741
8577067,741
8577069,826
8577070,826
8577071,827
8577072,827
8577073,826
8577074,826
8577075,827
8577076,827
8577077,827
8577078,827
8577079,827
8577080,827
8577084,826
8577090,826
8577091,825
8577092,825
8577094,825
8577095,825
8577096,825
8577097,825
8577098,825
8577099,825
8577101,825
8577102,800
8577104,850
8577106,850
8577107,850
8577108,850
8577109,826
8577110,826
8577111,1369
8577113,850
8577114,850
8577115,850
8577116,850
8577122,850
8577125,876
8577127,876
8577128,876
8577132,850
8577133,851
8577134,851
8577135,851
8577136,876
8577137,1369
8577138,875
8577139,875
8577140,875
8577141,875
8577142,875
8577143,874
8577144,847
8577147,847
8577148,847
8577149,848
8577150,848
8577151,848
8577152,848
8577153,848
8577154,848
8577155,848
8577156,848
8577157,848
8577159,848
8577161,848
8577163,849
8577164,849
8577168,849
8577169,849
8577170,849
8577171,849
8577172,849
8577173,848
8577174,848
8577176,874
8577177,874
8577178,874
8577179,874
8577181,874
8577182,1369
8577183,848
8577184,848
8577185,848
8577186,848
8577187,848
8577189,847
8577190,847
8577191,873
8577192,873
8577193,873
8577194,873
8577195,873
8577196,873
8577197,873
8577198,873
8577199,873
8577200,873
8577202,83
8577205,874
8577206,902
8577207,1415
8577208,902
8577209,902
8577210,902
8577211,873
8577212,873
8577213,873
8577215,901
8577216,901
8577217,901
8577219,901
8577220,901
8577221,901
8577222,901
8577223,901
8577224,932
8577225,932
8577226,1422
8577228,1407
8577229,1152
8577230,1168
8577231,1119
8577234,824
8577235,824
8577236,824
8577237,824
8577238,824
8577239,824
8577240,824
8577241,824
8577242,824
8577244,824
8577245,799
8577249,800
8577250,800
8577251,800
8577252,800
8577253,800
8577254,801
8577255,801
8577257,825
8577258,825
8577261,825
8577263,800
8577264,800
8577265,800
8577266,800
8577267,801
8577268,801
8577269,824
8577271,824
8577273,824
8577276,824
8577277,824
8577278,824
8577281,72
8577286,798
8577287,798
8577288,798
8577289,798
8577290,798
8577291,771
8577292,772
8577293,772
8577294,772
8577295,772
8577296,742
8577297,743
8577298,743
8577299,743
8577300,743
8577301,743
8577302,743
8577303,743
8577304,714
8577305,714
8577308,1118
8577309,1143
8577312,1154
8577314,1119
8577316,1143
8577319,744
8577320,744
8577321,744
8577322,744
8577325,773
8577326,773
8577327,773
8577328,773
8577329,773
8577330,773
8577331,773
8577332,773
8577333,743
8577334,743
8577335,772
8577336,742
8577337,742
8577338,141
8577339,1143
8577340,1106
8577341,1106
8577342,827
8577343,1106
8577344,1106
8577345,1188
8577346,827
8577347,827
8577349,827
8577350,827
8577351,826
8577352,1188
8577353,805
8577354,1188
8577355,827
8577356,827
8577360,807
8577361,660
8577362,1309
8577369,964
8577370,964
8577371,964
8577372,964
8577373,997
8577374,997
8577375,997
8577376,997
8577377,997
8577378,997
8577379,997
8577380,996
8577381,996
8577382,997
8577383,996
8577384,996
8577385,996
8577386,996
8577387,996
8577388,995
8577389,995
8577390,995
8577391,995
8577393,963
8577394,963
8577395,997
8577396,960
8577398,933
8577399,933
8577400,933
8577401,933
8577402,933
8577403,933
8577404,933
8577406,933
8577408,933
8577409,933
8577410,933
8577411,934
8577412,934
8577413,934
8577414,934
8577416,934
8577417,934
8577418,435
8577421,1000
8577422,1000
8577423,1000
8577424,966
8577425,966
8577426,966
8577427,966
8577428,966
8577429,966
8577430,1000
8577431,1000
8577432,1000
8577433,966
8577434,966
8577435,966
8577436,966
8577438,966
8577439,966
8577440,966
8577441,966
8577442,966
8577443,966
8577444,966
8577445,932
8577448,1000
8577449,1000
8577450,999
8577451,999
8577452,999
8577453,999
8577454,999
8577455,999
8577456,999
8577457,999
8577458,1032
8577459,1032
8577460,1032
8577461,1032
8577462,1032
8577463,1032
8577464,1066
8577466,1066
8577467,1066
8577470,1065
8577471,1000
8577472,1000
8577473,1000
8577474,1000
8577475,1000
8577476,1000
8577477,1000
8577478,967
8577479,967
8577480,967
8577481,967
8577482,967
8577483,967
8577485,967
8577486,1000
8577487,1000
8577488,999
8577489,999
8577490,999
8577491,1033
8577492,1033
8577493,1033
8577494,1033
8577495,1033
8577496,1033
8577497,1033
8577498,1033
8577499,1033
8577500,1033
8577501,1033
8577502,1067
8577503,687
8577505,965
8577506,999
8577507,999
8577508,626
8577509,1003
8577510,1003
8577511,1003
8577512,1003
8577513,1037
8577514,1037
8577515,1036
8577516,1036
8577517,1036
8577518,1036
8577519,1003
8577520,57
8577521,1037
8577522,1037
8577523,1037
8577524,1036
8577525,1036
8577526,1209
8577527,1209
8577528,1209
8577529,904
8577530,935
8577531,936
8577532,936
8577533,935
8577534,935
8577535,935
8577536,935
8577537,968
8577538,968
8577539,968
8577540,936
8577541,969
8577542,969
8577543,969
8577544,969
8577545,969
8577547,935
8577548,935
8577549,935
8577550,903
8577551,903
8577552,934
8577553,934
8577554,934
8577555,57
8577556,934
8577557,57
8577558,57
8577559,936
8577560,936
8577561,936
8577562,57
8577563,936
8577564,936
8577566,970
8577567,970
8577568,970
8577569,936
8577570,936
8577571,968
8577572,968
8577573,1002
8577574,1002
8577575,904
8577576,904
8577577,904
8577579,904
8577580,904
8577581,904
8577582,904
8577584,904
8577585,904
8577586,904
8577587,876
8577588,876
8577590,57
8577591,57
8577592,57
8577593,57
8577594,876
8577596,968
8577597,968
8577598,968
8577599,1001
8577600,1001
8577601,1001
8577602,1001
8577603,967
8577604,57
8577605,1001
8577606,967
8577608,150
8577610,150
8577611,150
8577612,150
8577613,149
8577614,149
8577616,127
8577619,148
8577620,149
8577621,172
8577622,172
8577623,150
8577625,172
8577626,172
8577628,173
8577629,173
8577630,1334
8577632,173
8577633,173
8577634,173
8577635,173
8577636,173
8577637,173
8577638,173
8577639,173
8577641,201
8577643,201
8577644,362
8577645,80
8577646,652
8577647,147
8577648,147
8577649,147
8577650,147
8577652,125
8577653,147
8577654,768
8577655,147
8577656,146
8577657,146
8577658,146
8577659,146
8577660,146
8577661,145
8577666,1212
8577669,170
8577670,197
8577673,196
8577674,168
8577676,168
8577677,145
8577678,145
8577679,145
8577680,1176
8577681,145
8577682,197
8577683,197
8577684,197
8577685,1176
8577686,170
8577687,1176
8577688,169
8577689,169
8577691,169
8577693,169
8577694,169
8577695,146
8577696,146
8577697,146
8577698,146
8577700,146
8577701,146
8577702,146
8577703,198
8577706,198
8577707,230
8577709,230
8577710,230
8577711,230
8577712,230
8577713,144
8577714,144
8577715,144
8577717,144
8577718,166
8577719,194
8577720,194
8577721,194
8577722,194
8577723,194
8577724,194
8577725,228
8577726,260
8577727,260
8577728,260
8577730,228
8577731,228
8577733,260
8577734,1211
8577735,259
8577736,259
8577737,260
8577738,260
8577739,261
8577741,297
8577742,296
8577743,296
8577744,296
8577745,296
8577746,295
8577747,295
8577748,262
8577749,261
8577750,262
8577751,261
8577752,293
8577753,293
8577754,293
8577755,293
8577756,293
8577757,293
8577758,324
8577759,324
8577760,354
8577761,354
8577762,384
8577763,384
8577764,385
8577765,296
8577766,263
8577767,263
8577768,295
8577769,295
8577770,295
8577771,297
8577772,297
8577774,263
8577775,263
8577776,263
8577777,229
8577778,261
8577779,261
8577780,263
8577781,263
8577784,297
8577785,297
8577786,297
8577789,264
8577790,264
8577791,264
8577793,264
8577794,231
8577795,231
8577796,231
8577797,264
8577798,264
8577799,232
8577800,232
8577801,232
8577802,232
8577803,297
8577804,297
8577805,297
8577806,264
8577807,264
8577808,264
8577809,1212
8577810,297
8577811,297
8577812,297
8577813,297
8577814,297
8577815,297
8577818,297
8577819,297
8577820,297
8577821,297
8577822,233
8577823,233
8577824,266
8577825,233
8577828,233
8577829,201
8577830,201
8577831,201
8577832,201
8577833,201
8577834,201
8577835,265
8577836,265
8577837,297
8577839,328
8577840,358
8577841,357
8577842,357
8577843,357
8577844,357
8577845,356
8577846,356
8577847,356
8577848,356
8577849,355
8577850,355
8577851,355
8577853,329
8577854,358
8577855,358
8577856,358
8577857,358
8577858,358
8577859,389
8577860,389
8577861,329
8577862,359
8577863,1212
8577864,328
8577866,329
8577867,971
8577868,328
8577869,328
8577870,357
8577871,357
8577874,328
8577875,327
8577876,327
8577877,357
8577878,357
8577879,356
8577880,387
8577881,387
8577882,416
8577883,416
8577884,327
8577885,327
8577886,327
8577887,327
8577889,327
8577890,296
8577891,267
8577892,267
8577893,299
8577895,299
8577896,299
8577897,299
8577898,299
8577899,299
8577901,299
8577902,622
8577903,622
8577904,622
8577905,622
8577906,622
8577907,622
8577908,622
8577910,622
8577912,971
8577913,425
8577914,425
8577915,425
8577916,425
8577917,425
8577918,425
8577923,425
8577927,425
8577928,425
8577934,425
8577935,425
8577936,425
8577937,425
8577938,425
8577940,425
8577941,425
8577942,425
8577943,425
8577944,425
8577945,425
8577946,396
8577947,396
8577949,396
8577953,396
8577954,396
8577957,778
8577958,395
8577961,395
8577962,425
8577963,425
8577964,425
8577965,425
8577966,425
8577969,456
8577971,456
8577972,396
8577973,396
8577974,396
8577975,396
8577976,426
8577977,396
8577978,396
8577979,396
8577980,426
8577981,721
8577982,656
8577983,656
8577984,656
8577985,688
8577986,688
8577987,688
8577988,688
8577989,688
8577990,688
8577991,688
8577992,688
8577993,688
8577994,688
8577995,688
8577996,688
8577997,688
8577998,688
8577999,688
8578000,688
8578001,688
8578002,688
8578003,688
8578004,719
8578005,719
8578006,719
8578007,719
8578008,719
8578009,719
8578011,718
8578012,718
8578013,718
8578015,688
8578016,688
8578019,589
8578020,589
8578021,621
8578022,621
8578023,622
8578024,622
8578025,622
8578026,622
8578027,622
8578028,622
8578029,656
8578030,656
8578031,656
8578032,656
8578033,656
8578034,656
8578035,656
8578037,656
8578038,656
8578039,656
8578040,657
8578041,657
8578042,656
8578043,656
8578044,656
8578045,656
8578046,656
8578047,656
8578048,656
8578049,656
8578050,656
8578051,656
8578052,656
8578053,656
8578054,656
8578055,656
8578056,656
8578057,1368
8578058,457
8578059,488
8578061,488
8578062,397
8578064,488
8578065,488
8578066,130
8578067,520
8578068,520
8578069,520
8578070,520
8578071,519
8578073,456
8578074,362
8578076,456
8578077,456
8578078,456
8578079,456
8578080,488
8578081,488
8578082,1111
8578083,487
8578084,487
8578085,487
8578086,487
8578087,487
8578089,1111
8578090,487
8578091,487
8578092,487
8578093,487
8578094,487
8578095,487
8578096,487
8578097,487
8578099,488
8578100,488
8578101,488
8578102,488
8578103,488
8578104,488
8578105,488
8578106,488
8578107,456
8578108,456
8578109,456
8578111,488
8578112,520
8578113,520
8578114,520
8578115,520
8578117,520
8578118,520
8578119,553
8578120,553
8578121,553
8578122,553
8578123,553
8578124,553
8578125,553
8578127,519
8578133,520
8578135,520
8578137,1284
8578138,486
8578140,486
8578142,486
8578143,527
8578144,527
8578145,495
8578146,495
8578148,495
8578149,494
8578150,494
8578151,494
8578152,494
8578153,494
8578154,494
8578155,494
8578156,494
8578157,494
8578158,494
8578159,494
8578160,494
8578162,494
8578163,494
8578164,494
8578165,494
8578166,462
8578167,462
8578168,494
8578169,494
8578170,494
8578171,494
8578172,494
8578173,494
8578174,494
8578176,494
8578178,526
8578179,526
8578180,526
8578181,526
8578183,526
8578184,526
8578186,526
8578188,526
8578189,526
8578190,526
8578192,560
8578193,560
8578194,526
8578195,526
8578196,526
8578197,494
8578198,494
8578199,494
8578201,493
8578202,493
8578203,493
8578204,493
8578205,493
8578206,493
8578207,493
8578208,493
8578209,493
8578210,493
8578211,493
8578213,493
8578214,493
8578215,493
8578216,493
8578218,526
8578219,526
8578220,526
8578221,525
8578224,525
8578225,526
8578226,526
8578227,525
8578228,525
8578229,525
8578230,525
8578232,525
8578233,525
8578234,525
8578235,525
8578236,525
8578240,591
8578241,591
8578242,557
8578243,557
